UID,company,label,industries,keyPeople,founders,hqLocationCountry,revenue,assets,netIncome,foundingYear,type,keyPeopleFoundersCombined
DBPedia_121,http://dbpedia.org/resource/Vinçotte,Vinçotte,,Robert Vinçotte,Robert Vinçotte,,234944000,,,1873.0,Privately held company,Robert Vinçotte
DBPedia_122,http://dbpedia.org/resource/Rhum_Barbancourt,Rhum Barbancourt,,,Dupré Barbancourt,,25000000,,,1862.0,Privately held company,
DBPedia_123,http://dbpedia.org/resource/Café_de_Coral,Café de Coral,Food service,Sunny Lo,,,4190000000,,,1968.0,Public company,Sunny Lo
DBPedia_124,http://dbpedia.org/resource/Calsonic_Kansei,Calsonic Kansei,Automotive industry,Beda Bolzenius,,,8910000000,,,1938.0,Privately held company,Beda Bolzenius
DBPedia_125,http://dbpedia.org/resource/BearingPoint,BearingPoint,"Management consulting, Technology services",Kiumars Hamidian,,,693554688,,,2002.0,Partnership,Kiumars Hamidian
DBPedia_126,http://dbpedia.org/resource/ProAssurance,ProAssurance,Insurance,"Dana S. Hendricks, Chief Financial Officer, Edward L. Rand, Jr., Chief Executive Officer",,,874000000,,,1976.0,Public company,"Dana S. Hendricks, Chief Financial Officer, Edward L. Rand, Jr., Chief Executive Officer"
DBPedia_127,http://dbpedia.org/resource/Royal_Avebe,Royal Avebe,Agriculture,"David Fousert , Rob van Laerhoven",,,489717273,,,1919.0,Cooperative,"David Fousert , Rob van Laerhoven"
DBPedia_128,http://dbpedia.org/resource/Sanderson_Farms,Sanderson Farms,Poultry farming,"Joe F. Sanderson, Jr., Lampkin Butts, Mike Cockrell, Tim Rigley",,,3400000000,,,1947.0,Subsidiary,"Joe F. Sanderson, Jr., Lampkin Butts, Mike Cockrell, Tim Rigley"
DBPedia_129,http://dbpedia.org/resource/Pat_LaFrieda_Meat_Purveyors,Pat LaFrieda Meat Purveyors,Food processing,Pat LaFrieda Jr. ; Mark Pastore,,,400000000,,,1922.0,Private company,Pat LaFrieda Jr. ; Mark Pastore
DBPedia_130,http://dbpedia.org/resource/Beacon_Building_Products,Beacon Building Products,Building Materials,"(Chairman of the Board), (President and CEO), Julian G. Francis, Philip W. Knisely",,,6940000000,,,1928.0,Public,"(Chairman of the Board), (President and CEO), Julian G. Francis, Philip W. Knisely"
DBPedia_131,http://dbpedia.org/resource/Big_Bus_Tours,Big Bus Tours,Open top bus,"Pat Waterman, Sean Wilkins",,,269000000,,,2011.0,Privately held company,"Pat Waterman, Sean Wilkins"
DBPedia_132,http://dbpedia.org/resource/Johnny_Rockets,Johnny Rockets,Restaurant,"Lee Sanders, President, CEO, Board of Directors",,,300000000,,,1986.0,Subsidiary,"Lee Sanders, President, CEO, Board of Directors"
DBPedia_133,http://dbpedia.org/resource/Peiker_Acustic,Peiker Acustic,Automotive,"Mathias Köhler, Managing Director, Reinhard Kromer-von Baerle ,",,,162581248,,,1946.0,GmbH & Co. KG,"Mathias Köhler, Managing Director, Reinhard Kromer-von Baerle ,"
DBPedia_134,http://dbpedia.org/resource/Vislink_Technologies,Vislink Technologies,Wireless,Carleton M. Miller,,,28900000,,,2002.0,Public company,Carleton M. Miller
DBPedia_135,http://dbpedia.org/resource/Costain_Group,Costain Group,"Civil engineering, Construction","Alex Vaughan, CEO, Paul Golby, Chairman",,,1135,,,1865.0,Public limited company,"Alex Vaughan, CEO, Paul Golby, Chairman"
DBPedia_136,http://dbpedia.org/resource/Masood_Textile_Mills,Masood Textile Mills,Textile,Mr. Shahid Nazir,,,323127096,,,1984.0,Public company,Mr. Shahid Nazir
DBPedia_137,"http://dbpedia.org/resource/Matson,_Inc.","Matson, Inc.","Navigation, Shipping company","Matthew J. Cox ,Vincent Gordon A. Sander ,Richard Miles G. Blake, CPA",,,2380000000,,,1882.0,Public,"Matthew J. Cox ,Vincent Gordon A. Sander ,Richard Miles G. Blake, CPA"
DBPedia_138,http://dbpedia.org/resource/Castlight_Health,Castlight Health,,"Maeve O'Meara, CEO Siobhan Nolan Mangini, President & Chief Financial Officer Giovanni Colella, MD Former CEO and Founder. John Doyle, Former CEO",,,156000000,,,2008.0,Public company,"Maeve O'Meara, CEO Siobhan Nolan Mangini, President & Chief Financial Officer Giovanni Colella, MD Former CEO and Founder. John Doyle, Former CEO"
DBPedia_139,http://dbpedia.org/resource/Press_Up_Entertainment,Press Up Entertainment,,"Paddy McKillen, Jr., Matt Ryan, Joint Managing Directors",,,54,,,2009.0,Private company,"Paddy McKillen, Jr., Matt Ryan, Joint Managing Directors"
DBPedia_140,http://dbpedia.org/resource/QuidelOrtho,QuidelOrtho,,"Douglas C. Bryant, President & CEO, Randall J. Steward, CFO",,,534200000,,,1979.0,Public company,"Douglas C. Bryant, President & CEO, Randall J. Steward, CFO"
DBPedia_141,http://dbpedia.org/resource/DLA_Piper,DLA Piper,,"(global co-chairman), Andrew Darwin, Cameron Jay Rains, Roger Meltzer, Simon Levine",,,2480000000,,,2005.0,Swiss Verein,"(global co-chairman), Andrew Darwin, Cameron Jay Rains, Roger Meltzer, Simon Levine"
DBPedia_142,http://dbpedia.org/resource/Degrémont,Degrémont,,"Rémi Lantier, CEO; Jacques Blein COO",,,1428459520,,,1939.0,Public company,"Rémi Lantier, CEO; Jacques Blein COO"
DBPedia_143,http://dbpedia.org/resource/Dykema_Gossett,Dykema Gossett,,"Leonard Wolfe, Chairman and CEO",,,218813000,,,1926.0,Limited liability company,"Leonard Wolfe, Chairman and CEO"
DBPedia_144,http://dbpedia.org/resource/Perfetti_Van_Melle,Perfetti Van Melle,Confectionery,,,,2490406400,,,2001.0,Dual-listed company,
DBPedia_145,http://dbpedia.org/resource/Continente_(supermarket),Continente (supermarket),Retail,,,,3077766,,,1985.0,Subsidiary,
DBPedia_146,http://dbpedia.org/resource/Quanta_Services,Quanta Services,,,,,9466000000,,,1997.0,Public company,
DBPedia_147,http://dbpedia.org/resource/Megger_Group_Limited,Megger Group Limited,,,,,234,,,1889.0,Private company,
DBPedia_148,http://dbpedia.org/resource/Andreas_Neocleous_&_Co,Andreas Neocleous & Co,,,,,27253504,,,1965.0,Limited liability company,
DBPedia_149,http://dbpedia.org/resource/Mast-Jägermeister,Mast-Jägermeister,,,,,249980416,,,1878.0,Family business,
DBPedia_150,http://dbpedia.org/resource/Bellamy's_Organic,Bellamy's Organic,Food,Tarsi Luo CEO,,,240200000,72410000.0,41200000.0,,Subsidiary,Tarsi Luo CEO
DBPedia_151,http://dbpedia.org/resource/Rolls-Royce_Holdings,Rolls-Royce Holdings,"Aerospace, Arms industry, Energy, Marine propulsion","Anita Frew, Warren East","Charles Rolls, Henry Royce",,11218,28674.0,124000000.0,,Public limited company,"Anita Frew, Charles Rolls, Henry Royce, Warren East"
DBPedia_152,http://dbpedia.org/resource/Quilter_plc,Quilter plc,Wealth management,"Ruth Markland, Steven Levin",,,4686,50740000000.0,154000000.0,,Public limited company,"Ruth Markland, Steven Levin"
DBPedia_153,http://dbpedia.org/resource/Coutts,Coutts,"Private banking, Wealth management","Lord Waldegrave of North Hill, Chairman, Peter Flavel, CEO",,,690000000,34050000000.0,220000000.0,,Subsidiary,"Lord Waldegrave of North Hill, Chairman, Peter Flavel, CEO"
DBPedia_154,http://dbpedia.org/resource/Canterbury_of_New_Zealand,Canterbury of New Zealand,"Sports equipment, Textile industry",,,,44800000,107000.0,220000.0,,Subsidiary company,
DBPedia_155,http://dbpedia.org/resource/Craigslist,Craigslist,,Jim Buckmaster,Craig Newmark,,694000000,,500000000.0,,Privately held company,"Craig Newmark, Jim Buckmaster"
DBPedia_156,http://dbpedia.org/resource/Bergen_Port_Authority,Bergen Port Authority,Port authority,,,,99000000,,6000000.0,,Public ownership,
DBPedia_157,http://dbpedia.org/resource/HubSpot,HubSpot,Software,"Dharmesh Shah, Kate Bueker, Kipp Bodnar, Yamini Rangan",Brian Halligan,,1300000000,2170000000.0,,,Public company,"Brian Halligan, Dharmesh Shah, Kate Bueker, Kipp Bodnar, Yamini Rangan"
DBPedia_158,http://dbpedia.org/resource/Bewley's,Bewley's,Beverages,,Samuel Bewley,,159761920,,,,Limited company,
DBPedia_159,http://dbpedia.org/resource/Coursera,Coursera,,Jeff Maggioncalda,,,415290000,,,,Online education,Jeff Maggioncalda
DBPedia_160,http://dbpedia.org/resource/Ixia_(company),Ixia (company),"Computer networking, Network management, Security testing, Telecommunications, Wireless networking",,,,308000000,,,,Keysight Technologies Inc.,
DBPedia_161,http://dbpedia.org/resource/Science_Applications_International_Corporation,Science Applications International Corporation,,,,United States,7390000000,5750000000.0,277000000.0,2013.0,,
DBPedia_162,http://dbpedia.org/resource/Roper_Technologies,Roper Technologies,Conglomerate (company),"Neil Hunn, president and CEO",,,2993,8184.0,483360000.0,1890.0,,"Neil Hunn, president and CEO"
DBPedia_163,http://dbpedia.org/resource/Bassett_Furniture,Bassett Furniture,Furniture,Robert H. Spilman Jr.,,,452500000,293750000.0,18260000.0,1902.0,,Robert H. Spilman Jr.
DBPedia_164,http://dbpedia.org/resource/Vishay_Intertechnology,Vishay Intertechnology,Electronics,"Dr. Gerald Paul, President and CEO, Chief Technical Officer, Marc Zandman, Executive Chairman, Chief Business Development Officer,",,,3240000000,3540000000.0,298000000.0,1962.0,,"Dr. Gerald Paul, President and CEO, Chief Technical Officer, Marc Zandman, Executive Chairman, Chief Business Development Officer,"
DBPedia_165,http://dbpedia.org/resource/BlueScope,BlueScope,Steel,"John Bevan, Mark Vasella",BHP,,12900000000,,1700000000.0,2002.0,,"BHP, John Bevan, Mark Vasella"
DBPedia_166,http://dbpedia.org/resource/Unipart,Unipart,,"John Neill, John Egan (industrialist)",British Leyland,,747700000,,28300000.0,1974.0,,"British Leyland, John Egan (industrialist), John Neill"
DBPedia_167,http://dbpedia.org/resource/Camelot_Group,Camelot Group,Lottery,"Nigel Railton, Hugh Robertson (politician), Sir",,,5500000000,,32400000.0,1994.0,,"Nigel Railton, Hugh Robertson (politician), Sir"
DBPedia_168,http://dbpedia.org/resource/Price_Chopper_and_Market_32_Supermarkets,Price Chopper and Market 32 Supermarkets,Retail,"Neil Golub Chairman, Matthew Gozy President & CEO",,,3500000000,,25300000.0,1932.0,,"Neil Golub Chairman, Matthew Gozy President & CEO"
DBPedia_169,http://dbpedia.org/resource/New_Era_Cap_Company,New Era Cap Company,"Apparel, Fashion accessory, Headwear","Ehrhardt Koch, Gary Poleman, Harold Koch",,,1000000000,,9700000.0,1920.0,,"Ehrhardt Koch, Gary Poleman, Harold Koch"
DBPedia_170,http://dbpedia.org/resource/Van_Oord,Van Oord,"Dredging, Land reclamation, Offshore construction","Jolanda Poots-Bijl, Niels de Bruijn, Paul Verheul, Pieter van Oord",,,2423,,158822144.0,1868.0,,"Jolanda Poots-Bijl, Niels de Bruijn, Paul Verheul, Pieter van Oord"
DBPedia_171,http://dbpedia.org/resource/Constanța_Shipyard,Constanța Shipyard,Shipbuilding,"Gheorghe Bosânceanu, President (corporate title)",,,200000000,,1000000.0,1892.0,,"Gheorghe Bosânceanu, President (corporate title)"
DBPedia_172,http://dbpedia.org/resource/PowerDsine,PowerDsine,"Networking equipment, Semiconductor",,,,38600000,,751000.0,1994.0,,
DBPedia_173,http://dbpedia.org/resource/Cascade_Microtech,Cascade Microtech,,,,,113000000,,6100000.0,1983.0,,
DBPedia_174,http://dbpedia.org/resource/QSound_Labs,QSound Labs,,,,Canada,2379139,3534885.0,,1986.0,,
DBPedia_175,http://dbpedia.org/resource/Housing_Finance_Bank,Housing Finance Bank,Financial services,"David Opiokello, CEO, Chairman, Michael Mugabi",,,20600000000,1110000000000.0,,1967.0,,"David Opiokello, CEO, Chairman, Michael Mugabi"
DBPedia_176,http://dbpedia.org/resource/Republika_Srpska_Railways,Republika Srpska Railways,Rail Transport,Dragan Savanović,,,32008770,406969996.0,,1992.0,,Dragan Savanović
DBPedia_177,http://dbpedia.org/resource/Promega,Promega,Biotechnology,William A. Linton (Chairman and CEO),,United States,450000000,,,1978.0,,William A. Linton (Chairman and CEO)
DBPedia_178,"http://dbpedia.org/resource/Beitragsservice_von_ARD,_ZDF_und_Deutschlandradio","Beitragsservice von ARD, ZDF und Deutschlandradio",Collecting society,Stefan Wolf,,Germany,157882368,,,1976.0,,Stefan Wolf
DBPedia_179,http://dbpedia.org/resource/Boscov's,Boscov's,Retail,"Jim Boscov, Chairman & CEO, Albert Boscov",,United States,1500000000,,,1914.0,,"Jim Boscov, Chairman & CEO, Albert Boscov"
DBPedia_180,http://dbpedia.org/resource/QUICK_Corp,QUICK Corp,,,,Japan,30200000000,,,1971.0,,
DBPedia_181,http://dbpedia.org/resource/10bet,10bet,Online gambling,,,Malta,6000000,,,2003.0,,
DBPedia_182,http://dbpedia.org/resource/Beechworth_Bakery,Beechworth Bakery,Bakery,"Marty Matassoni, Tom O'Toole",Tom O'Toole (businessman),,12000000,,,1984.0,,"Marty Matassoni, Tom O'Toole, Tom O'Toole (businessman)"
DBPedia_183,http://dbpedia.org/resource/Hugo's,Hugo's,Grocery,Kristi Magnuson-Nelson,Hugo Magnuson,,18800000,,,1939.0,,"Hugo Magnuson, Kristi Magnuson-Nelson"
DBPedia_184,http://dbpedia.org/resource/Perot_Systems,Perot Systems,Information technology,"James A. Champy, chairman, Ross Perot, Jr., chairman, Russell Freeman, chief operating officer, Chief executive officer, Peter Altabef",Ross Perot,,2800000000,,,1988.0,,"Chief executive officer, James A. Champy, Jr., Peter Altabef, Ross Perot, Russell Freeman, chairman, chief operating officer"
DBPedia_185,http://dbpedia.org/resource/De_Beers,De Beers,Diamond industry,,Cecil Rhodes,,6080000000,,,1888.0,,
DBPedia_186,http://dbpedia.org/resource/Jordache,Jordache,Clothing,,Joseph Nakash,,413000000,,,1978.0,,
DBPedia_187,http://dbpedia.org/resource/Hulamin,Hulamin,Aluminium,"Khotso Mokhele, Richard Jacob Noel Doyle",,,10200000000,,,1935.0,,"Khotso Mokhele, Richard Jacob Noel Doyle"
DBPedia_188,http://dbpedia.org/resource/Bowlin_Travel_Centers,Bowlin Travel Centers,"Convenience store, Energy",,,,19800000,,,1919.0,,
DBPedia_189,http://dbpedia.org/resource/Uterqüe,Uterqüe,Fashion,,,,91158272,,,2008.0,,
DBPedia_190,http://dbpedia.org/resource/NIC_Inc.,NIC Inc.,Technology services,"Brian Anderson, Doug Rogers, Harry Herington, Jayne Friedland Holland, Steve Kovzan, William Van Asselt",Jeff Fraser,,344900000,,,1992.0,,"Brian Anderson, Doug Rogers, Harry Herington, Jayne Friedland Holland, Jeff Fraser, Steve Kovzan, William Van Asselt"
DBPedia_191,http://dbpedia.org/resource/El_Zorro_(railway),El Zorro (railway),Rail transport,Ray Evans,,,100,,,1999.0,,Ray Evans
DBPedia_192,http://dbpedia.org/resource/Hutchinson_Builders,Hutchinson Builders,Construction,"Scott Hutchinson , Greg Quinn",,,2830000000,,,1912.0,,"Scott Hutchinson , Greg Quinn"
DBPedia_193,http://dbpedia.org/resource/Rittal,Rittal,,,,,2349440000,,,1961.0,,
DBPedia_194,http://dbpedia.org/resource/Purple_Carrot,Purple Carrot,Meal kit,"Rishi Bhatia, CEO",,,43000000,,,2014.0,,"Rishi Bhatia, CEO"
DBPedia_195,http://dbpedia.org/resource/Rubio's_Coastal_Grill,Rubio's Coastal Grill,Restaurants,"Ralph Rubio, founder",,,188900000,,,1983.0,,"Ralph Rubio, founder"
DBPedia_196,http://dbpedia.org/resource/Bede_Gaming,Bede Gaming,"Gambling, Software",Joseph Saumarez Smith Michael Brady Alex Butcher,,,12000000,,,2011.0,,Joseph Saumarez Smith Michael Brady Alex Butcher
DBPedia_197,http://dbpedia.org/resource/Peel_Hotels,Peel Hotels,Hospitality,"Robert Peel, chief executive",,,15,,,1998.0,,"Robert Peel, chief executive"
DBPedia_198,http://dbpedia.org/resource/Ukrtatnafta,Ukrtatnafta,Refining,Serhiy Glushko,,,1300000000,,,1995.0,,Serhiy Glushko
DBPedia_199,http://dbpedia.org/resource/Carhartt,Carhartt,,Mark Valade,,,600000000,,,1889.0,,Mark Valade
DBPedia_200,http://dbpedia.org/resource/Peer_Health_Exchange,Peer Health Exchange,,"Ariane Graham Left, VP of Business Development, Babak Motie, Chief Financial Officer, Dr. Angela Glymph, VP of Programs & Strategic Learning, Emily Medress, Head of External Affairs, Ladawn Best, Chief Sites Officer, Osayuware Enagbare, VP of Talent and Equity, Robin Rich, Chief Operating Officer",,,5436085,,,2003.0,,"Ariane Graham Left, VP of Business Development, Babak Motie, Chief Financial Officer, Dr. Angela Glymph, VP of Programs & Strategic Learning, Emily Medress, Head of External Affairs, Ladawn Best, Chief Sites Officer, Osayuware Enagbare, VP of Talent and Equity, Robin Rich, Chief Operating Officer"
DBPedia_201,http://dbpedia.org/resource/Insomnia_Coffee_Company,Insomnia Coffee Company,,"John Clohisey , Harry O Kelly",,,26971571,,,1997.0,,"John Clohisey , Harry O Kelly"
DBPedia_202,http://dbpedia.org/resource/MWB_Group_Holdings,MWB Group Holdings,Property,,,,277800000,,,1982.0,,
DBPedia_203,http://dbpedia.org/resource/Ben_Sherman,Ben Sherman,,,,,256200000,,,1963.0,,
DBPedia_204,http://dbpedia.org/resource/Capital_Power_Corporation,Capital Power Corporation,,CEO: Brian Vaasjo,,,1251,5393.0,86000000.0,,,CEO: Brian Vaasjo
DBPedia_205,http://dbpedia.org/resource/Capstone_Infrastructure,Capstone Infrastructure,Electricity Generation,"Michael Bernstein, President & CEO",,,138,,11.0,,,"Michael Bernstein, President & CEO"
DBPedia_206,http://dbpedia.org/resource/Pearl-Continental_Hotels_&_Resorts,Pearl-Continental Hotels & Resorts,,,Sadruddin Hashwani,,4100000000,,600000000.0,,,
DBPedia_207,http://dbpedia.org/resource/Bon_Preu_Group,Bon Preu Group,,Joan Font i Fabregó,,,1012138752,,33831936.0,,,Joan Font i Fabregó
DBPedia_208,http://dbpedia.org/resource/Prenda_Law,Prenda Law,,"John Steele, Paul Hansmeier, Paul Duffy",,,15,,,,,"John Steele, Paul Hansmeier, Paul Duffy"
DBPedia_209,http://dbpedia.org/resource/Saxbys_Coffee,Saxbys Coffee,Fast food,Nick Bayer,,,15000000,,,,,Nick Bayer
DBPedia_210,http://dbpedia.org/resource/Scoot,Scoot,Air Transport,Leslie Thng,,,212300000,,,,,Leslie Thng
DBPedia_211,http://dbpedia.org/resource/Biosensors_International,Biosensors International,Medical technology,"Lu Yoh-Chie, Chairman and founding CEO; Mike Kleine, CEO",,,37800000,,,,,"Lu Yoh-Chie, Chairman and founding CEO; Mike Kleine, CEO"
DBPedia_212,http://dbpedia.org/resource/Hogood_Coffee,Hogood Coffee,,Xiong Xiangren,,,1000000000,,,,,Xiong Xiangren
DBPedia_213,http://dbpedia.org/resource/Lexulous,Lexulous,,"Jayant Agarwalla, Co-founder, Rajat Agarwalla, Co-founder",,,3000,,,,,"Jayant Agarwalla, Co-founder, Rajat Agarwalla, Co-founder"
DBPedia_214,http://dbpedia.org/resource/Hollywood_Bowl_Group,Hollywood Bowl Group,,,,,129890000,,,,,
DBPedia_215,http://dbpedia.org/resource/Lionsgate,Lionsgate,"Entertainment industry, Home video","Michael Burns Vice Chairman, Chairman, Chief executive officer, Jon Feltheimer, Mark Rachesky",,U.S.,3597000000,9088000000.0,262000000.0,1997.0,Public company,"Michael Burns Vice Chairman, Chairman, Chief executive officer, Jon Feltheimer, Mark Rachesky"
DBPedia_216,http://dbpedia.org/resource/Electronic_Arts,Electronic Arts,Video game industry,"Andrew Wilson, Chris Suh, Laura Miele",Trip Hawkins,US,6990000000,13800000000.0,789000000.0,1982.0,Public company,"Andrew Wilson, Chris Suh, Laura Miele, Trip Hawkins"
DBPedia_217,http://dbpedia.org/resource/The_Walt_Disney_Company,The Walt Disney Company,,"Bob Iger, Susan Arnold","Roy O. Disney, Walt Disney",U.S.,82722000000,203631000000.0,3145000000.0,1923.0,Public company,"Bob Iger, Roy O. Disney, Susan Arnold, Walt Disney"
DBPedia_218,http://dbpedia.org/resource/Sinclair_Broadcast_Group,Sinclair Broadcast Group,,,Julian Sinclair Smith,U.S.,2730000000,5960000000.0,245300000.0,1971.0,Public company,
